entity_id,stage,stage_name,prompt,negative_prompt,seed,realism_adjusted,adjustment_note,source_file
WA-M1,1,Tavayn,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A six-foot humanoid of living gold — skin shifting between liquid and crystalline states, mirror-bright ripples running across a faceted surface. Lean smith's build, hammer of meteoric iron in one hand, hide apron, faint moss and ash dulling the lower legs, warm key light flaring off the metal. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 1 (juvenile): roughly human scale (5-7 ft), lean and unproven; emerging powers only hinted at in surface detail; camera at eye level.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",1991993452,False,,wildlands_prompts.json
WA-M1,2,Taveir,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A seven-foot smith-warrior whose gold skin is veined with alloy channels — visible lines of silver, copper, electrum and bronze pulsing beneath the surface. Layered scale armor grown from its own metal, hammer and tongs in scarred hands, forge-glow at the throat, low camera angle. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 2 (elite): 8-12 ft, battle-worn and hardened; scars, layered armor-growth, visibly active power channels; slightly low camera angle conveying threat.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",3963117984,False,,wildlands_prompts.json
WA-M1,3,Tavax,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. An eighteen-foot smith god of divine metal: a humanoid colossus of gold in mid-transition — the lower body crystalline and faceted, the upper body flowing liquid chrome-gold, seams of every alloy braided through the torso. Great forging hammer resting head-down, heat haze rising, fog reflecting in the mirror body, ground scorched in a ring. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 3 (apex): 20 ft and beyond, cinematic god-scale; overwhelming presence, atmosphere reacting to the body (fog displacement, ground stress); dramatic low-angle hero shot while keeping full body in frame.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",683219188,False,,wildlands_prompts.json
WA-M10,1,Ptah,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A mummiform figure of green-skinned bronze, skull-like head with emerald projector-eyes, bandage wrappings etched with fine schematic linework, one multi-tool hand reconfigured into a welding instrument, a braided conductive beard hanging from the chin, gripping a converted Djed-pillar staff. Mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. 20 ft and beyond, cinematic god-scale; overwhelming presence, atmosphere reacting to the body (fog displacement, ground stress); dramatic low-angle hero shot while keeping full body in frame.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra limbs beyond described",2803940058,False,,legendary_prompts.json
WA-M11,1,Sokar,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A massive falcon of gold, electrum, and meteoric-iron feathers individually forged and articulated, ruby laser-scanning eyes, crushing talons gripping the edge of a ziggurat mound of grave-goods, a plasma-edged beak catching hard rim light. Mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. 20 ft and beyond, cinematic god-scale; overwhelming presence, atmosphere reacting to the body (fog displacement, ground stress); dramatic low-angle hero shot while keeping full body in frame.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra limbs beyond described",3328843524,False,,legendary_prompts.json
WA-M12,1,Tefnut,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A towering lioness-headed entity of translucent water held in shape by visible surface tension, bioluminescent microorganisms glimmering within the body, a storm-cloud mane, lotus-shaped hands open at the fingertips, calcified coral armor plating the shoulders and forearms. Mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. 20 ft and beyond, cinematic god-scale; overwhelming presence, atmosphere reacting to the body (fog displacement, ground stress); dramatic low-angle hero shot while keeping full body in frame.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra limbs beyond described",2585867832,False,,legendary_prompts.json
WA-M2,1,Belzel,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A six-and-a-half-foot humanoid wrapped entirely in linen bandages, each strip inscribed with preservation glyphs in gold and lapis ink. Four arms: two hold resin-sealed jars, two hold embalming hooks of aged bronze. Still, deliberate stance, loose bandage ends drifting in the fog. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 1 (juvenile): roughly human scale (5-7 ft), lean and unproven; emerging powers only hinted at in surface detail; camera at eye level.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",173799394,False,,wildlands_prompts.json
WA-M2,2,Belzor,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A seven-and-a-half-foot preservation-warden orbited by four canopic jars of stone and gold, each glowing faintly with its contents. Bandage layers hardened into segmented armor, six arms with hooks, natron ladles and a ritual knife, gold funerary mask half-fitted over a linen face. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 2 (elite): 8-12 ft, battle-worn and hardened; scars, layered armor-growth, visibly active power channels; slightly low camera angle conveying threat.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",2500135859,False,,wildlands_prompts.json
WA-M2,3,Belzun,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A twenty-foot preservation god: a mummiform titan whose bandages are stone-hard strata of ancient linen, gold and hardened resin, glyphs blazing along every wrap. Canopic jars the size of barrels orbit the torso on slow paths, embalming incense pooling as heavy white fog at its feet, arms crossed then unfolding in a low-angle hero shot. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 3 (apex): 20 ft and beyond, cinematic god-scale; overwhelming presence, atmosphere reacting to the body (fog displacement, ground stress); dramatic low-angle hero shot while keeping full body in frame.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",718685939,False,,wildlands_prompts.json
WA-M3,1,Gorva,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A five-and-a-half-foot humanoid of woven papyrus, its surface a dense tapestry of inked hieroglyphic spells. Four arms: two hold reed pens dripping gold ink, two hold rolled scrolls. Light, precise scribe's posture, edges of the papyrus skin gently frayed, warm lamp-like key light. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 1 (juvenile): roughly human scale (5-7 ft), lean and unproven; emerging powers only hinted at in surface detail; camera at eye level.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",3744495472,False,,wildlands_prompts.json
WA-M3,2,Gorviel,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A seven-foot text-warden whose papyrus body carries a library overlay — relief shelves of scrolls, codices and tablets slowly rotating beneath the surface skin. Six arms with pens, seals and a scribe's palette, hardened papyrus laminate armor at the chest, ink-stained fingertips, glyphs faintly glowing. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 2 (elite): 8-12 ft, battle-worn and hardened; scars, layered armor-growth, visibly active power channels; slightly low camera angle conveying threat.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",4217035456,False,,wildlands_prompts.json
WA-M3,3,Gorvon,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. An eighteen-foot text god of living papyrus laminate: a humanoid colossus whose every surface is layered manuscript — thousands of compressed pages forming musculature, glowing gold script flowing across the body like moving ink. Great scroll-staff planted, loose pages spiraling in the fog around it, low-angle monumental stance. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 3 (apex): 20 ft and beyond, cinematic god-scale; overwhelming presence, atmosphere reacting to the body (fog displacement, ground stress); dramatic low-angle hero shot while keeping full body in frame.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",2878867772,False,,wildlands_prompts.json
WA-M4,1,Sanet,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A six-foot humanoid tiled in brilliant blue-green faience, each ceramic tile inscribed with a gold protective hieroglyph. Four arms: two hold glazed shield-disks, two hold tile-edged short blades. Glossy reflective surface with fine crazing, upright guarded stance, cool light glinting off the glaze. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 1 (juvenile): roughly human scale (5-7 ft), lean and unproven; emerging powers only hinted at in surface detail; camera at eye level.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",2317383554,False,,wildlands_prompts.json
WA-M4,2,Sanum,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A seven-and-a-half-foot faience warrior whose tiles now shift in layered glazes — blue, green, gold and white plates sliding over each other to intercept blows. Six arms with disks, blades and a kiln-fired mace, chipped battle-worn edges revealing raw ceramic, low camera angle. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 2 (elite): 8-12 ft, battle-worn and hardened; scars, layered armor-growth, visibly active power channels; slightly low camera angle conveying threat.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",1904345635,False,,wildlands_prompts.json
WA-M4,3,Sanor,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. An eighteen-foot brilliance god of living faience: a ceramic titan whose glazed body glows from within like a kiln at temperature, gold hieroglyphs incandescent across turquoise armor plates. Crazing lines spread like lightning across the surface, spare tiles orbiting the shoulders, fog tinted blue-green by the body light. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 3 (apex): 20 ft and beyond, cinematic god-scale; overwhelming presence, atmosphere reacting to the body (fog displacement, ground stress); dramatic low-angle hero shot while keeping full body in frame.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",2121886628,False,,wildlands_prompts.json
WA-M5,1,Kielet,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A six-and-a-half-foot humanoid of hardened resin — a mosaic of amber, frankincense and myrrh pieces, each glowing softly from within. Four arms: two hold censers trailing real smoke, two hold amber orbs. Warm honey-toned translucency, small insects and leaves fossilized in the skin, quiet stance. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 1 (juvenile): roughly human scale (5-7 ft), lean and unproven; emerging powers only hinted at in surface detail; camera at eye level.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",2513942160,False,,wildlands_prompts.json
WA-M5,2,Kielum,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. An eight-foot resin-warden whose amber body now contains amber windows — deep clear pockets holding preserved miniature scenes like museum inclusions. Six arms with censers, resin blades and a tapping knife, hardened dark-myrrh armor plating, aromatic smoke curling into the fog. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 2 (elite): 8-12 ft, battle-worn and hardened; scars, layered armor-growth, visibly active power channels; slightly low camera angle conveying threat.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",2638284784,False,,wildlands_prompts.json
WA-M5,3,Kielor,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A twenty-foot preservation god of living amber: a translucent honey-gold titan lit from its molten core, entire preserved forms — branches, birds, armor — suspended within its limbs like inclusions. Surface layered in hardened drips and flow-lines, censers fused to its shoulders pouring white smoke, dramatic low-angle backlit glow. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 3 (apex): 20 ft and beyond, cinematic god-scale; overwhelming presence, atmosphere reacting to the body (fog displacement, ground stress); dramatic low-angle hero shot while keeping full body in frame.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",436623739,False,,wildlands_prompts.json
WA-M6,1,Fallil,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A five-and-a-half-foot humanoid of woven linen, its surface a tapestry of protective hieroglyphs stitched in gold and lapis thread. Four arms: two hold weaving shuttles and combs of carved bone, two hold taut warp-threads. Slight frame, threads trailing from the fingertips into the fog. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 1 (juvenile): roughly human scale (5-7 ft), lean and unproven; emerging powers only hinted at in surface detail; camera at eye level.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",2955461722,False,,wildlands_prompts.json
WA-M6,2,Fallan,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A seven-foot weaver-warden whose linen skin pulses with glowing spell patterns along the woven glyph lines. Six arms working shuttles, needles and a bronze loom-frame worn like a shield, quilted layered-cloth armor at the torso, frayed battle damage re-stitching itself, low camera angle. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 2 (elite): 8-12 ft, battle-worn and hardened; scars, layered armor-growth, visibly active power channels; slightly low camera angle conveying threat.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",1234689467,False,,wildlands_prompts.json
WA-M7,1,Zenis,"Photorealistic dark-fantasy creature/deity concept art. Cinematic lighting: strong key light, controlled rim light, deep shadow falloff, volumetric atmosphere. Physically-based materials — real skin with pores and subsurface scattering, real metal with accurate reflectance and wear, real fire with emissive bloom, real stone with granular texture. Absolutely no cel shading, no anime, no cartoon, no illustration line-art, no painterly stylization. Grounded, anatomically plausible construction even for supernatural beings — as realistic as the deity it derives from can be: muscles, weight, joint articulation, and material physics must read as real. Neutral dark studio-fog background (charcoal gradient with low-lying fog, no environment, no props, no other figures) for clean sprite extraction. Single subject, full body visible head to toe, centered in frame, 3/4 view. A six-foot humanoid of crystalline natron — a mosaic of white salt crystals glowing with faint inner light. Four arms: two hold purification ladles of bronze, two hold salt-crystal censers. Clean, austere stance, fine white powder shedding from the joints, cold clinical key light. WildlandsAscendant palette: mud brown, wet moss green, and sun-bleached bone; primal naturalism — earth, hide, ochre, gold-circuitry relic accents weathered into organic matter. Stage 1 (juvenile): roughly human scale (5-7 ft), lean and unproven; emerging powers only hinted at in surface detail; camera at eye level.","anime, cartoon, cel shading, illustration, flat colors, chibi, low poly, text, watermark, multiple subjects, blurry, deformed anatomy, extra heads, cropped limbs, painterly brush strokes, plastic sheen, oversaturated colors",3810715322,False,,wildlands_prompts.json
